"timestamp","/INPUTS","paraboloid.x","paraboloid.y","/OUTPUTS","_pseudo_0.out0","driver.workflow.itername","paraboloid.derivative_exec_count","paraboloid.exec_count","paraboloid.f_xy","paraboloid.itername","/METADATA","uuid","parent_uuid","msg"
1424032515.677948,"",42.04094611653096,18.04578103578382,"",2765.8736433077033,"-driver.236",0,236,2765.8736433077033,"236-paraboloid","","25f5e15e-b552-11e4-84d4-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.67864,"",33.98363178331776,40.67034866204688,"",4334.5516415032025,"-driver.237",0,237,4334.5516415032025,"237-paraboloid","","25f5fc85-b552-11e4-84d5-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.679338,"",-5.309381322900208,2.247056597302908,"",93.14105377004884,"-driver.238",0,238,93.14105377004884,"238-paraboloid","","25f61778-b552-11e4-84d6-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.680037,"",-20.181179777820823,-4.92954232199898,"",634.715124642674,"-driver.239",0,239,634.715124642674,"239-paraboloid","","25f632bd-b552-11e4-84d7-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.680737,"",21.173332390543223,0.5421943180955893,"",359.3815999178091,"-driver.240",0,240,359.3815999178091,"240-paraboloid","","25f64e28-b552-11e4-84d8-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.681494,"",-2.111675598159735,4.01350689054857,"",78.87029554187372,"-driver.241",0,241,78.87029554187372,"241-paraboloid","","25f66b11-b552-11e4-84d9-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.682192,"",-14.423772654196199,47.71281707292819,"",2286.6044769720816,"-driver.242",0,242,2286.6044769720816,"242-paraboloid","","25f68728-b552-11e4-84da-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.682887,"",-46.01630307648599,41.27486082595729,"",2550.0944848887025,"-driver.243",0,243,2550.0944848887025,"243-paraboloid","","25f6a245-b552-11e4-84db-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.683674,"",7.092407231634077,-34.137078536231236,"",679.8772369712735,"-driver.244",0,244,679.8772369712735,"244-paraboloid","","25f6c0ba-b552-11e4-84dc-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.684375,"",24.402566592604344,43.03419788607263,"",3717.4305072113034,"-driver.245",0,245,3717.4305072113034,"245-paraboloid","","25f6dc3a-b552-11e4-84dd-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.685068,"",28.559070004015993,0.11720054187924944,"",670.5645382522789,"-driver.246",0,246,670.5645382522789,"246-paraboloid","","25f6f794-b552-11e4-84de-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.6858,"",-44.883098917152175,-33.16290635574673,"",4628.720275369068,"-driver.247",0,247,4628.720275369068,"247-paraboloid","","25f71435-b552-11e4-84df-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.686497,"",20.529610031069836,-5.632801941058915,"",191.31404278791723,"-driver.248",0,248,191.31404278791723,"248-paraboloid","","25f72f35-b552-11e4-84e0-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.687187,"",26.701216540672633,-39.33498151913799,"",757.0167252998176,"-driver.249",0,249,757.0167252998176,"249-paraboloid","","25f74a63-b552-11e4-84e1-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.687898,"",44.5849583350639,32.80682047507594,"",4543.741517200652,"-driver.250",0,250,4543.741517200652,"250-paraboloid","","25f76561-b552-11e4-84e2-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.688593,"",-12.092691825581817,31.01853555215955,"",1075.9895874467275,"-driver.251",0,251,1075.9895874467275,"251-paraboloid","","25f78145-b552-11e4-84e3-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.689287,"",4.255643111255559,-40.80774863234736,"",1179.723784651815,"-driver.252",0,252,1179.723784651815,"252-paraboloid","","25f79c59-b552-11e4-84e4-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.69002,"",-35.89678755741191,-36.15000151740533,"",3841.2516045260163,"-driver.253",0,253,3841.2516045260163,"253-paraboloid","","25f7b902-b552-11e4-84e5-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.690712,"",23.933859733051463,-32.92610007890752,"",483.8970882530597,"-driver.254",0,254,483.8970882530597,"254-paraboloid","","25f7d417-b552-11e4-84e6-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.691408,"",-32.67413297663049,-24.540899586156893,"",2493.4249358871216,"-driver.255",0,255,2493.4249358871216,"255-paraboloid","","25f7ef0a-b552-11e4-84e7-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.692113,"",-49.566407245642075,-37.397292018398076,"",5729.255690944966,"-driver.256",0,256,5729.255690944966,"256-paraboloid","","25f80ab3-b552-11e4-84e8-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.692804,"",31.668747228219743,-41.298234210250655,"",902.1920026620243,"-driver.257",0,257,902.1920026620243,"257-paraboloid","","25f825cc-b552-11e4-84e9-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.693501,"",19.09776297086779,-38.94304822856465,"",733.4294877378368,"-driver.258",0,258,733.4294877378368,"258-paraboloid","","25f840cc-b552-11e4-84ea-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.694236,"",41.76649576967256,-27.14189662297072,"",901.7666630841077,"-driver.259",0,259,901.7666630841077,"259-paraboloid","","25f85da8-b552-11e4-84eb-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.694929,"",45.68415261006176,-16.397571434130228,"",1223.5275056722094,"-driver.260",0,260,1223.5275056722094,"260-paraboloid","","25f878b3-b552-11e4-84ec-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.695637,"",-33.671258734576185,-26.728563815634143,"",2758.3532181394316,"-driver.261",0,261,2758.3532181394316,"261-paraboloid","","25f893ba-b552-11e4-84ed-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.696336,"",-44.753652547108004,-34.734724717422324,"",4776.540436368608,"-driver.262",0,262,4776.540436368608,"262-paraboloid","","25f8afba-b552-11e4-84ee-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.697033,"",11.13030163655823,-12.097021052909042,"",-5.979938589999193,"-driver.263",0,263,-5.979938589999193,"263-paraboloid","","25f8cacc-b552-11e4-84ef-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.697729,"",42.786623460979456,-43.82945671379691,"",1291.0465676294561,"-driver.264",0,264,1291.0465676294561,"264-paraboloid","","25f8e62e-b552-11e4-84f0-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.698539,"",0.8028467833793655,-20.910579229463,"",271.0071808602781,"-driver.265",0,265,271.0071808602781,"265-paraboloid","","25f905d4-b552-11e4-84f1-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.699228,"",28.83398573646106,36.87477358442062,"",3398.388630177739,"-driver.266",0,266,3398.388630177739,"266-paraboloid","","25f920c7-b552-11e4-84f2-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.699942,"",6.148869877455297,36.119062061813295,"",1838.5459349385944,"-driver.267",0,267,1838.5459349385944,"267-paraboloid","","25f93bbd-b552-11e4-84f3-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.700634,"",-4.937798704958354,-5.135769416729097,"",86.65801602330534,"-driver.268",0,268,86.65801602330534,"268-paraboloid","","25f957ab-b552-11e4-84f4-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.701339,"",12.344839636362494,-34.707489789211344,"",598.8175613553477,"-driver.269",0,269,598.8175613553477,"269-paraboloid","","25f97294-b552-11e4-84f5-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.702032,"",14.833330738564328,-38.915914982208854,"",778.8961974881333,"-driver.270",0,270,778.8961974881333,"270-paraboloid","","25f98e33-b552-11e4-84f6-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.702766,"",-49.31846683454887,29.382442529303987,"",2399.5124237405566,"-driver.271",0,271,2399.5124237405566,"271-paraboloid","","25f9aade-b552-11e4-84f7-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.703459,"",25.972414325460704,-28.353346419841873,"",381.4124410560062,"-driver.272",0,272,381.4124410560062,"272-paraboloid","","25f9c5f8-b552-11e4-84f8-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.704169,"",49.274391336228305,-14.97022672402948,"",1521.0163579231203,"-driver.273",0,273,1521.0163579231203,"273-paraboloid","","25f9e166-b552-11e4-84f9-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.704866,"",35.360866730524734,-46.327739106789714,"",1197.6741849615278,"-driver.274",0,274,1197.6741849615278,"274-paraboloid","","25f9fcb5-b552-11e4-84fa-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.705573,"",11.595365507922573,38.84535872473896,"",2357.031205166067,"-driver.275",0,275,2357.031205166067,"275-paraboloid","","25fa1817-b552-11e4-84fb-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.706266,"",-22.963556216204005,-30.825635030786337,"",2098.587149126586,"-driver.276",0,276,2098.587149126586,"276-paraboloid","","25fa33a1-b552-11e4-84fc-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.707005,"",20.090799924529577,0.7072371833885782,"",325.462484711624,"-driver.277",0,277,325.462484711624,"277-paraboloid","","25fa5068-b552-11e4-84fd-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.707713,"",-13.117239365146062,2.7416576742575387,"",266.25237297976366,"-driver.278",0,278,266.25237297976366,"278-paraboloid","","25fa6b99-b552-11e4-84fe-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.708418,"",-8.932252401087425,-2.9463638237254486,"",166.80646189415984,"-driver.279",0,279,166.80646189415984,"279-paraboloid","","25fa874c-b552-11e4-84ff-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.709112,"",19.11193747007397,40.926617056718186,"",3057.182395250236,"-driver.280",0,280,3057.182395250236,"280-paraboloid","","25faa2c2-b552-11e4-8500-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.709814,"",-46.60075703840643,-34.886998050959946,"",5037.002267355171,"-driver.281",0,281,5037.002267355171,"281-paraboloid","","25fabdd4-b552-11e4-8501-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.710507,"",44.22366796010492,24.34270229109964,"",3576.2231566201613,"-driver.282",0,282,3576.2231566201613,"282-paraboloid","","25fad940-b552-11e4-8502-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.711244,"",-14.197420906821876,3.7410888143175356,"",299.561929330877,"-driver.283",0,283,299.561929330877,"283-paraboloid","","25faf5f8-b552-11e4-8503-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.71197,"",-45.11231640317603,-30.184761151926885,"",4359.141201902803,"-driver.284",0,284,4359.141201902803,"284-paraboloid","","25fb114f-b552-11e4-8504-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.712668,"",49.68145297413702,-47.90877680312144,"",1723.9610903301966,"-driver.285",0,285,1723.9610903301966,"285-paraboloid","","25fb2dbd-b552-11e4-8505-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.713439,"",-49.20396613466259,38.16084659655439,"",2622.1260623202743,"-driver.286",0,286,2622.1260623202743,"286-paraboloid","","25fb4bc7-b552-11e4-8506-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.714129,"",16.585630214760457,-2.457507837477813,"",143.18931416137198,"-driver.287",0,287,143.18931416137198,"287-paraboloid","","25fb66c7-b552-11e4-8507-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.71482,"",-11.085497923252888,-29.79424906345942,"",1191.0286226115973,"-driver.288",0,288,1191.0286226115973,"288-paraboloid","","25fb81c5-b552-11e4-8508-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.715578,"",-24.60712703378566,-18.27749030137179,"",1412.7567180699857,"-driver.289",0,289,1412.7567180699857,"289-paraboloid","","25fb9e7a-b552-11e4-8509-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.716279,"",39.92826983037578,-42.06918020592815,"",1130.2100154114707,"-driver.290",0,290,1130.2100154114707,"290-paraboloid","","25fbba7a-b552-11e4-850a-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.716973,"",-4.208352169987165,-40.67694636132239,"",1565.3416508860012,"-driver.291",0,291,1565.3416508860012,"291-paraboloid","","25fbd5ca-b552-11e4-850b-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.717735,"",-31.709705652228603,31.866117912463466,"",1477.6768612916571,"-driver.292",0,292,1477.6768612916571,"292-paraboloid","","25fbf2d9-b552-11e4-850c-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.71843,"",46.079628574314626,30.94532971913158,"",4499.979766847009,"-driver.293",0,293,4499.979766847009,"293-paraboloid","","25fc0ebd-b552-11e4-850d-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.719126,"",-41.02294472396149,21.09170523027953,"",1699.3694757363592,"-driver.294",0,294,1699.3694757363592,"294-paraboloid","","25fc29cf-b552-11e4-850e-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.719885,"",-33.15374788016899,-21.504177508454426,"",2323.4337955160045,"-driver.295",0,295,2323.4337955160045,"295-paraboloid","","25fc46c2-b552-11e4-850f-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.720581,"",-42.31090160366193,33.520088781902686,"",2039.5696881414965,"-driver.296",0,296,2039.5696881414965,"296-paraboloid","","25fc62c2-b552-11e4-8510-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.721272,"",33.92218587134995,41.7433015389048,"",4461.655248428022,"-driver.297",0,297,4461.655248428022,"297-paraboloid","","25fc7dd7-b552-11e4-8511-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.721964,"",29.363123071875023,-7.3680076765167115,"",487.0100176118245,"-driver.298",0,298,487.0100176118245,"298-paraboloid","","25fc98e6-b552-11e4-8512-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.722659,"",38.475383234289566,43.499232002307906,"",5185.329478114854,"-driver.299",0,299,5185.329478114854,"299-paraboloid","","25fcb3dc-b552-11e4-8513-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.723348,"",11.712188568850124,47.39967205795239,"",3269.982414568649,"-driver.300",0,300,3269.982414568649,"300-paraboloid","","25fccef8-b552-11e4-8514-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.724112,"",5.490668887749493,-19.35277433556467,"",132.6514353712547,"-driver.301",0,301,132.6514353712547,"301-paraboloid","","25fcec4c-b552-11e4-8515-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.724804,"",-31.791161663035293,37.85755846112153,"",1755.9443689843392,"-driver.302",0,302,1755.9443689843392,"302-paraboloid","","25fd07c5-b552-11e4-8516-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.725499,"",-1.6929971417938603,-22.176335529824243,"",386.94786813309054,"-driver.303",0,303,386.94786813309054,"303-paraboloid","","25fd22d7-b552-11e4-8517-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.726195,"",19.366937921379957,-44.07592592122048,"",1017.3407742218382,"-driver.304",0,304,1017.3407742218382,"304-paraboloid","","25fd3de6-b552-11e4-8518-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.726886,"",40.91345273369619,-10.620688975521531,"",1043.734364301519,"-driver.305",0,305,1043.734364301519,"305-paraboloid","","25fd5923-b552-11e4-8519-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.727589,"",42.87679376482387,10.566838047095914,"",2252.423587344243,"-driver.306",0,306,2252.423587344243,"306-paraboloid","","25fd7428-b552-11e4-851a-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.728409,"",27.29541340241019,-6.045189708222267,"",426.4439611547087,"-driver.307",0,307,426.4439611547087,"307-paraboloid","","25fd944f-b552-11e4-851b-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.729099,"",38.49171499124748,30.270483447381594,"",3596.290690241083,"-driver.308",0,308,3596.290690241083,"308-paraboloid","","25fdaf94-b552-11e4-851c-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.729788,"",-16.21352921484148,-21.65070101286809,"",1028.7412245291644,"-driver.309",0,309,1028.7412245291644,"309-paraboloid","","25fdca91-b552-11e4-851d-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.730489,"",-5.992064470132085,0.6731365731207006,"",95.6619511227071,"-driver.310",0,310,95.6619511227071,"310-paraboloid","","25fde585-b552-11e4-851e-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.731183,"",0.3220877737372092,-10.273790428092212,"",40.222597940362334,"-driver.311",0,311,40.222597940362334,"311-paraboloid","","25fe00d4-b552-11e4-851f-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.731883,"",-38.28591129093623,10.045600459263802,"",1514.2003953367648,"-driver.312",0,312,1514.2003953367648,"312-paraboloid","","25fe1bf0-b552-11e4-8520-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.732619,"",21.59419196137192,42.542776203403534,"",3427.6508673224353,"-driver.313",0,313,3427.6508673224353,"313-paraboloid","","25fe3900-b552-11e4-8521-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.73331,"",-19.052004742212624,-3.4358620666397712,"",549.0692251456334,"-driver.314",0,314,549.0692251456334,"314-paraboloid","","25fe5407-b552-11e4-8522-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.734,"",-28.201985933154628,-4.557721219221243,"",1099.4117688428666,"-driver.315",0,315,1099.4117688428666,"315-paraboloid","","25fe6efd-b552-11e4-8523-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.734705,"",-4.6099085727628974,-37.217299654915,"",1329.868053584505,"-driver.316",0,316,1329.868053584505,"316-paraboloid","","25fe8a02-b552-11e4-8524-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.735399,"",-4.709533529423929,2.2848412795927615,"",85.17560053533099,"-driver.317",0,317,85.17560053533099,"317-paraboloid","","25fea58c-b552-11e4-8525-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.736114,"",7.792443135610206,35.267600035985296,"",1836.7326916040297,"-driver.318",0,318,1836.7326916040297,"318-paraboloid","","25fec173-b552-11e4-8526-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.736853,"",37.915931688619864,-47.56159049807126,"",1310.3924360790395,"-driver.319",0,319,1310.3924360790395,"319-paraboloid","","25fede33-b552-11e4-8527-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.737542,"",5.110481478776208,18.215451957889854,"",588.0701676239034,"-driver.320",0,320,588.0701676239034,"320-paraboloid","","25fef980-b552-11e4-8528-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.73823,"",0.08905890704129149,-19.267858175946728,"",236.86509693732256,"-driver.321",0,321,236.86509693732256,"321-paraboloid","","25ff145e-b552-11e4-8529-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.738923,"",39.84408410768715,7.184945712237109,"",1765.8671255875577,"-driver.322",0,322,1765.8671255875577,"322-paraboloid","","25ff2f35-b552-11e4-852a-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.739619,"",-48.40007853586855,-35.893602675324274,"",5393.423153525863,"-driver.323",0,323,5393.423153525863,"323-paraboloid","","25ff4a4a-b552-11e4-852b-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.740311,"",17.778023421923265,-21.775523205789504,"",144.2334399213144,"-driver.324",0,324,144.2334399213144,"324-paraboloid","","25ff6594-b552-11e4-852c-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.741051,"",-3.0145726613468824,5.197712264909967,"",102.10411391135159,"-driver.325",0,325,102.10411391135159,"325-paraboloid","","25ff8223-b552-11e4-852d-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.741741,"",27.940230883669145,-26.868234355332987,"",391.2665877366211,"-driver.326",0,326,391.2665877366211,"326-paraboloid","","25ff9d68-b552-11e4-852e-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.742436,"",-33.29567453641427,16.59287225659594,"",1185.9715035498737,"-driver.327",0,327,1185.9715035498737,"327-paraboloid","","25ffb866-b552-11e4-852f-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.743206,"",-2.3507198566632113,21.213286920981076,"",611.4735455539611,"-driver.328",0,328,611.4735455539611,"328-paraboloid","","25ffd6ab-b552-11e4-8530-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.743911,"",24.31522377840477,0.7900586680470809,"",493.49388007843834,"-driver.329",0,329,493.49388007843834,"329-paraboloid","","25fff1a1-b552-11e4-8531-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.744602,"",-34.35852452434295,-40.94942079306543,"",4164.880730155127,"-driver.330",0,330,4164.880730155127,"330-paraboloid","","26000d3d-b552-11e4-8532-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.745338,"",-0.7473226983403052,-36.2494749585899,"",1078.1611179496863,"-driver.331",0,331,1078.1611179496863,"331-paraboloid","","260029ca-b552-11e4-8533-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.746038,"",22.03447725355356,22.134864694337125,"",1530.0726495252143,"-driver.332",0,332,1530.0726495252143,"332-paraboloid","","260044fd-b552-11e4-8534-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.746728,"",31.506313485896882,26.916764003103737,"",2613.5042096875286,"-driver.333",0,333,2613.5042096875286,"333-paraboloid","","2600604a-b552-11e4-8535-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.74742,"",-2.0381072205316144,31.182032652531504,"",1196.6056200293885,"-driver.334",0,334,1196.6056200293885,"334-paraboloid","","26007b33-b552-11e4-8536-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.748131,"",1.5123525357139869,-27.925970196692184,"",529.4312329917585,"-driver.335",0,335,529.4312329917585,"335-paraboloid","","260096f8-b552-11e4-8537-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.748821,"",12.951071182334196,-24.79476022536735,"",207.3271658787609,"-driver.336",0,336,207.3271658787609,"336-paraboloid","","2600b202-b552-11e4-8538-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.749557,"",-40.41277361909354,13.028425977966286,"",1645.1213749290723,"-driver.337",0,337,1645.1213749290723,"337-paraboloid","","2600ceb8-b552-11e4-8539-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.750246,"",8.608724124163494,-14.886173209441857,"",18.815595022344752,"-driver.338",0,338,18.815595022344752,"338-paraboloid","","2600e9c0-b552-11e4-853a-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.750962,"",-5.547965230116148,-24.301831664881234,"",617.0577956293457,"-driver.339",0,339,617.0577956293457,"339-paraboloid","","260104a1-b552-11e4-853b-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.751685,"",-21.566381381535436,8.443600157447783,"",573.2523778327738,"-driver.340",0,340,573.2523778327738,"340-paraboloid","","260120d4-b552-11e4-853c-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.752387,"",-16.116151138021316,-38.4104442739774,"",2165.5344346621423,"-driver.341",0,341,2165.5344346621423,"341-paraboloid","","26013cf3-b552-11e4-853d-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.753083,"",40.49685283601181,6.051820612584315,"",1749.1327589708717,"-driver.342",0,342,1749.1327589708717,"342-paraboloid","","2601584c-b552-11e4-853e-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.753819,"",34.501466199723936,-29.051183204566446,"",614.5957372867647,"-driver.343",0,343,614.5957372867647,"343-paraboloid","","26017514-b552-11e4-853f-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.754514,"",-30.70962255404609,-4.274472616717993,"",1264.6814286305962,"-driver.344",0,344,1264.6814286305962,"344-paraboloid","","26019030-b552-11e4-8540-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.755209,"",15.039417276946423,-30.762352228925906,"",395.5232136023118,"-driver.345",0,345,395.5232136023118,"345-paraboloid","","2601ab57-b552-11e4-8541-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.755932,"",-7.0376634358105505,-10.201387391542617,"",208.00582387059006,"-driver.346",0,346,208.00582387059006,"346-paraboloid","","2601c6c5-b552-11e4-8542-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.756626,"",-35.974257239018286,44.453012110605,"",2264.523017207505,"-driver.347",0,347,2264.523017207505,"347-paraboloid","","2601e2d9-b552-11e4-8543-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.757329,"",-48.96248620511451,-7.8936363027136025,"",3098.7524348543307,"-driver.348",0,348,3098.7524348543307,"348-paraboloid","","2601fdd7-b552-11e4-8544-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
1424032515.758147,"",9.095094429379266,38.66214538436772,"",2205.8446880131924,"-driver.349",0,349,2205.8446880131924,"349-paraboloid","","26021e45-b552-11e4-8545-8ca9820a9784","25d3b392-b552-11e4-b86d-8ca9820a9784",""
